1 -4.69337844215 -4.23352938777 1.8722506442 0.601680537908 2.00061318489
2 -6.04254952336 -6.76717971031 1.13501269532 2.12600082094 0.0487797316375
3 3.15408876844 -8.33492654257 0.358943769574 2.2200136468 1.66882839381
4 -8.28191330794 -7.564129624 0.170181506599 2.81142524947 2.20258963975
5 9.44266211871 5.24174224159 1.71095177251 1.17486294985 2.88889132626
6 -5.74085467102 -4.80675219185 2.26614604799 0.388579606338 2.75609689222
7 -2.95786086699 1.72448561708 2.71096230265 0.558066998026 2.58581618911
8 -2.62976446847 6.04178075204 1.26982335453 2.69416741133 2.56298283426
9 8.23756301375 -4.46703324728 2.26038517677 1.17924464272 1.39218696888
10 -8.62091123473 -7.54192979018 1.94946560558 0.406558602211 0.791952267981
